Artist name,Title,Year,Loudness,Key,Danceability,Energy,Tempo,isTop100
Herbert Von Karajan,"Die Fledermaus - Operette in drei Akten/Silvester-Einlagen/Dein ist mein ganzes Herz (aus ""Das Land des L\xc3\xa4chelns"")",0,-20.18,1,0.0,0.0,103.929,0
Pablo Montero,La Copa Grande,0,-8.888,0,0.0,0.0,98.063,0
Dave Hollister,Bad When U Broke,0,-8.43,11,0.0,0.0,166.02599999999995,0
M\xc3\xb3veis Coloniais de Acaju,Perca peso,2005,-5.647,2,0.0,0.0,173.65200000000004,0
John D. Loudermilk,Brown Girl,0,-12.239,5,0.0,0.0,112.781,0
Glen Campbell And Bobbie Gentry,Mornin' Glory,1968,-13.880999999999998,7,0.0,0.0,101.577,0
Jay P\xc3\xa9rez,Ojitos Dormilones,0,-7.787000000000001,8,0.0,0.0,189.758,0
Kenny Rogers,The Son Of Hickory Holler's Tramp,1977,-12.193,0,0.0,0.0,174.785,0
The Grip Weeds,Changed,0,-5.853,10,0.0,0.0,130.459,0
Andy & Lucas,Amores Cobardes,2008,-5.343,9,0.0,0.0,147.886,0
Tonic,Where Do I Fit,0,-4.768,2,0.0,0.0,156.028,0
Xmilk,Why,0,-3.8,1,0.0,0.0,146.454,0
Pursuit Of Happiness,Hard To Laugh,1988,-9.224,9,0.0,0.0,125.1,0
SAF,Skopska situacija,0,-10.575,10,0.0,0.0,82.634,0
Williamson,Time You'll Never Get Back,2003,-11.96,7,0.0,0.0,105.982,0
Jape Squad,Bus Monkeys,0,-5.9670000000000005,7,0.0,0.0,89.696,0
Operator,Soulcrusher (Amended Album Version),0,-5.15,5,0.0,0.0,135.958,0
Frankee,Gotta Man,2004,-9.035,5,0.0,0.0,110.768,0
Gym Class Heroes,New Friend Request (Amended Version),2006,-4.952,1,0.0,0.0,91.97,0
Mario Rosenstock,Smoke,0,-17.472,0,0.0,0.0,79.05,0
Jane Winther,Deep Voices,0,-24.773000000000003,2,0.0,0.0,21.438,0
Kraftwerk,Computer Love (2009 Digital Remaster),0,-9.219,8,0.0,0.0,127.984,0
DCS,Tu Hi Tu Sada,0,-5.041,9,0.0,0.0,95.889,0
Willie Clancy,Air: My Lagan Love,0,-11.477,7,0.0,0.0,106.542,0
Gran Coquivacoa,Son Sabroso,0,-5.698,7,0.0,0.0,113.569,0
Placebo,Hardly Wait,2009,-4.422,10,0.0,0.0,121.354,0
NOFX,My Heart Is Yearning,1994,-11.661,7,0.0,0.0,156.079,0
Singing Melody,Someone To Hold,0,-10.845999999999998,9,0.0,0.0,88.897,0
GWAR,Let's Blame The Lightman,1997,-3.492,1,0.0,0.0,169.237,0
Gabinete Caligari,Viaje Al Averno,1991,-4.199,4,0.0,0.0,122.22,0
Bill & Gloria Gaither,He Will Lead His Children Home,0,-12.37,1,0.0,0.0,110.167,0
Chris Clark,Tyre,0,-28.475,8,0.0,0.0,97.845,0
Muse,Exogenesis: Symphony Part 1 [Overture],0,-8.895,5,0.0,0.0,121.071,0
The Sun Harbor's Chorus-Documentary Recordings,America the Beautiful,0,-20.696,6,0.0,0.0,83.15,0
James Newton Howard,The Burp Heard 'Round The World,2010,-9.516,9,0.0,0.0,84.969,0
FFH,Great Big Problem,2005,-5.202000000000001,2,0.0,0.0,162.002,0
Andreas Dorau,Das Telefon sagt Du,1994,-10.201,11,0.0,0.0,124.976,0
Gary Nichols,Paper Doll,0,-11.552,11,0.0,0.0,73.979,0
Sick Puppies,Master Of The Universe,2009,-5.4289999999999985,2,0.0,0.0,209.739,0
Boondox,Nothing To Lose,2010,-5.852,2,0.0,0.0,200.004,0
Jazz Gillum,Little Woman,0,-14.663,7,0.0,0.0,101.713,0
Michael Bloomfield,Let the People Dance,0,-8.287,11,0.0,0.0,78.21300000000002,0
La Portuaria,Palabras De Amor(En Vivo),0,-7.547999999999999,4,0.0,0.0,182.922,0
Maurane,Juste Une Petite Fille,1995,-15.406,10,0.0,0.0,89.39399999999998,0
Bill Laswell,Don't Lose Control,0,-14.647,7,0.0,0.0,99.587,0
Free,Broad Daylight - The BBC Sessions [Top Gear 17/3/69],0,-12.473,4,0.0,0.0,114.168,0
Rene Touzet,Mi Son Maracaibo,0,-12.565,10,0.0,0.0,112.067,0
Michael McDonald,Love Can Break Your Heart (LP Version),0,-10.015,11,0.0,0.0,109.731,0
Beatnuts featuring dead prez and Cheryl Pepsi Riley,Look Around featuring dead prez and Cheryl Pepsi Riley,0,-5.414,1,0.0,0.0,93.957,0
Los Chichos,El Te Daba Mala Vida,1982,-9.013,2,0.0,0.0,133.32399999999998,0
Sonny Terry & Brownie McGhee,My Bulldog Blues,0,-19.569000000000006,2,0.0,0.0,117.625,0
Aerosmith,Angel,1987,-5.763,2,0.0,0.0,76.096,1
Various Indian Tribes,Mountain By The Sea (Tribe Unknown),0,-12.852,9,0.0,0.0,136.726,0
Anat Ben David,Moon Boom,0,-8.913,0,0.0,0.0,100.042,0
One Block Radius,All On Our Own,2008,-2.45,4,0.0,0.0,124.022,0
Timo Maas,Bad Days,2001,-8.92,4,0.0,0.0,87.995,0
Twila Paris,We Will Glorify (Key-B-Db-Premiere Performance Plus),0,-10.012,11,0.0,0.0,135.989,0
The Rolling Stones,Time Is On My Side,1964,-7.343,4,0.0,0.0,107.455,1
The Michael Stanley Band,Waste A Little Time On Me,1975,-15.161,9,0.0,0.0,103.731,0
Pepper,Stormtrooper (Live),2009,-5.356,11,0.0,0.0,148.71200000000005,0
Bob Carlisle,Man Of No Reputation,1994,-16.195999999999998,7,0.0,0.0,103.634,0
Butthole Surfers,All Day,1987,-3.237,9,0.0,0.0,79.709,0
Nana Caymmi,Nossa Dan\xc3\xa7a,0,-12.209,2,0.0,0.0,115.781,0
Memphis La Blusera,La Revoluci\xc3\xb3n,1995,-7.164,1,0.0,0.0,159.668,0
Mariano Yanani,Air_ Siote No. 3 (J.S. Bach),0,-16.41,2,0.0,0.0,111.903,0
The Stooges,T.V. Eye (Take 3),1999,-6.862,9,0.0,0.0,132.595,0
Dntel,A Machine and a Memory Keeps You Alive,0,-15.644,5,0.0,0.0,93.32,0
Harvey Averne,Why Can't We Really Be Free,0,-15.605,8,0.0,0.0,89.848,0
David Meece,Some People They Never Believe (LP Version),0,-13.341,2,0.0,0.0,126.555,0
Klaus Badelt,After The Fire,2007,-27.369,7,0.0,0.0,56.306,0
Enter the Haggis,Skyswimmer,1999,-10.648,3,0.0,0.0,85.399,0
Porcupine Tree,Moon Loop (Improvisation),0,-11.524,9,0.0,0.0,134.075,0
Bone Thugs-N-Harmony,Fearless [Interlude] (Explicit Album Version),0,-12.088,8,0.0,0.0,86.056,0
The Party Group,El Ventilador,0,-21.761,6,0.0,0.0,122.91,0
Frank Chacksfield,Heidi,0,-16.538,5,0.0,0.0,116.716,0
Chris Farlowe,I Just Need Your Lovin' - Original,0,-13.626,0,0.0,0.0,160.66299999999995,0
Furry Lewis,Old Hobo,2003,-8.032,10,0.0,0.0,146.569,0
DeGarmo & Key,He Has Risen (Communication Album Version),0,-11.528,2,0.0,0.0,82.604,0
Charlotte Gainsbourg,Tel Que Tu Es,2006,-12.1,6,0.0,0.0,119.683,0
Joe Turner,Here Comes Your Iceman (LP Version),0,-13.984000000000002,10,0.0,0.0,88.109,0
Agnes,Non Conformist Acclaimed,0,-11.338,6,0.0,0.0,122.965,0
Aerosmith,Lord Of The Thighs,1974,-10.943,5,0.0,0.0,108.662,0
David Bowie,Space Oddity (1997 Digital Remaster),0,-12.679,0,0.0,0.0,137.06799999999998,0
Herbst9_ Z'ev,Awakening of the Soulless,0,-14.775,10,0.0,0.0,91.695,0
Leon Russell,Jambalaya (On The Bayou),0,-14.073,0,0.0,0.0,99.435,0
Mac McAnally,If You Hang Around Long Enough,0,-6.601,0,0.0,0.0,174.268,0
Rihanna,Good Girl Gone Bad,2007,-5.704,5,0.0,0.0,128.077,0
Francis Lai,La valse du mariage,2003,-9.853,7,0.0,0.0,88.96700000000001,0
Bill Laswell,The Gary Selchie - Solas,0,-19.814,3,0.0,0.0,105.218,0
Leo Gandelman,Bari Bossa,2007,-13.812,5,0.0,0.0,157.95,0
Del Tha Funkee Homosapien,Mistadobalina,1991,-9.495,2,0.0,0.0,99.566,0
Britney Spears feat. Pharrell Williams,Boys,2001,-4.947,6,0.0,0.0,106.919,0
T.O.K.,Hotta,2006,-5.977,1,0.0,0.0,126.682,0
Chaotica,Turbocharger,0,-9.087,6,0.0,0.0,100.009,0
House Of Lords,Rock Bottom,2006,-4.045,0,0.0,0.0,127.974,0
Capleton,Say Yeah,2005,-5.404,0,0.0,0.0,127.876,0
Frankie Randall,Rudolph The Red Nosed Reindeer,0,-14.179,8,0.0,0.0,134.857,0
Leo Ku,Shi Shang Zui Qiang Man Hua Wang Da Luan Dou,0,-8.006,6,0.0,0.0,115.449,0
Remmy Ongala,I Want To Go Home,0,-17.958,0,0.0,0.0,197.038,0
The Last,Century City Rag,1979,-8.383,2,0.0,0.0,162.954,0
Cerati-Melero,Marea De Venus,0,-11.291,10,0.0,0.0,129.047,0
Jimmy Riley,Life,0,-13.05,2,0.0,0.0,85.74600000000002,0
The Pineapple Thief,Snowdrops,2006,-10.06,2,0.0,0.0,129.27700000000002,0
Joe Heaney,The Ferocious O' Flahertys,0,-26.343000000000004,1,0.0,0.0,224.471,0
Flor Silvestre,Luna De Octubre,0,-12.972,4,0.0,0.0,84.273,0
Demonbreed,Hell Will Reign,0,-4.7860000000000005,8,0.0,0.0,94.069,0
Helen O'Connell,The Sweetest Sounds,0,-10.527,0,0.0,0.0,135.238,0
Buddy Jewell,Sweet Southern Comfort,2003,-6.9860000000000015,2,0.0,0.0,147.928,1
Fun Lovin' Criminals,Love Unlimited (Explicit),1998,-7.119,2,0.0,0.0,94.082,0
Carlos Baute,Angelito (Directo 09),0,-4.392,9,0.0,0.0,109.982,0
Eminem,Ricky Ticky Toc,2004,-5.92,0,0.0,0.0,86.007,0
Barry Manilow,Come Monday,0,-3.723,7,0.0,0.0,98.001,0
Malkit Singh,Mana Laina Chahida,0,-13.890999999999998,6,0.0,0.0,127.582,0
Marga Gomez,Hot Dental Supplies,0,-14.218,0,0.0,0.0,78.139,0
Rikk Agnew,Everyday,1982,-7.5939999999999985,7,0.0,0.0,154.286,0
Dexys Midnight Runners,Until I Believe In My Soul,1982,-8.844,7,0.0,0.0,84.43700000000003,0
Rhian Benson,Say How I Feel,2004,-4.573,3,0.0,0.0,117.973,0
Fun Lovin' Criminals,We Have All The Time In The World (Live),0,-12.767,9,0.0,0.0,91.859,0
Bessie Smith,Cold In Hands Blues,0,-27.858,7,0.0,0.0,79.91199999999998,0
MC5,Miss X (LP Version),1971,-8.392000000000001,0,0.0,0.0,75.706,0
The Impressions,This Is My Country,1968,-11.803,6,0.0,0.0,103.088,1
Los Chunguitos,Por La Calle Abajo,2000,-8.07,10,0.0,0.0,158.47899999999996,0
Shirley Caesar,Angels We Have Heard On High (Album Version),0,-8.686,9,0.0,0.0,119.711,0
Les Malpolis,Les Amours de Nathalie,1998,-9.76,7,0.0,0.0,172.06099999999995,0
Tammy Wynette,Welcome To My World (Live),0,-11.433,3,0.0,0.0,155.05,0
Tommy Torres,Imparable,0,-7.1229999999999976,11,0.0,0.0,158.007,0
Washboard Sam,Bucket's Got A Hole In It,0,-15.571,9,0.0,0.0,158.455,0
Martin Denny,Burma Train Change,0,-17.114,6,0.0,0.0,85.765,0
Dine et D\xc3\xa9on,G\xc3\xa9raldine,0,-6.8279999999999985,8,0.0,0.0,110.5,0
K-OS,Clap Ur Handz,2004,-6.855,5,0.0,0.0,104.783,0
Santana,With A Little Help From My Friends,0,-6.8729999999999976,2,0.0,0.0,79.428,0
Shaman,For Tomorrow (live),0,-4.462,2,0.0,0.0,120.25,0
Ray Sandoval,A La Naturaleza,0,-16.427,4,0.0,0.0,124.186,0
DJ Nasty,Buy You A Drink,0,-4.68,6,0.0,0.0,106.659,0
Amalia Avgoustaki,Dimitroula,0,-5.065,6,0.0,0.0,120.103,0
Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N,Requiem Mass_ K. 626_ 1791: Agnus Dei (Larghetto) (Mozart),0,-15.586,9,0.0,0.0,109.051,0
Sticky Fingaz & Omar Epps,Don't Owe Me Nothin',0,-9.532,1,0.0,0.0,87.897,0
Gloria De Haven,Diamonds Are A Girl's Best Friend,0,-14.088,0,0.0,0.0,100.296,0
Elva Hsiao,Gotta Let It Go,0,-6.01,11,0.0,0.0,121.968,0
Delbert McClinton,Lose Your Money,2000,-10.261,4,0.0,0.0,221.858,0
Avril,The Matter With You (Part I_ Ii_ Iii),2000,-10.718,4,0.0,0.0,86.589,0
Chris Farlowe,Paint It Black,1966,-11.027,7,0.0,0.0,146.91299999999995,0
Barbara Lusch,Now_ Baby_ or Never,0,-6.605,7,0.0,0.0,92.215,0
Ini Kamoze,Goodness & Mercy,0,-9.881,0,0.0,0.0,165.111,0
Mance Lipscomb,Motherless Children (Remastered Version) (Take 2),0,-19.24,3,0.0,0.0,153.765,0
Rapha\xc3\xabl,Le Petit Train (Mix\xc3\xa9 Par Mark Plati),0,-6.301,0,0.0,0.0,150.096,0
Randy Travis,On The Other Hand (Remastered Album Version),0,-12.324000000000002,5,0.0,0.0,95.781,0
Sugar Minott,Walking Dub,0,-9.256,1,0.0,0.0,161.721,0
Martha Wainwright,Comin' Tonight,2008,-13.550999999999998,9,0.0,0.0,117.316,0
Stevie Ray Vaughan And Double Trouble,Chitlins Con Carne,1996,-13.277,9,0.0,0.0,111.834,0
Unearth,Fuel the Fire,2001,-6.337999999999999,11,0.0,0.0,160.783,0
Tom Barabas,Sedona Suite (Sunrise/Prayer/Joy/Sunset),1992,-16.389,9,0.0,0.0,134.491,0
Ray Charles,Let's Go,0,-8.758,1,0.0,0.0,88.745,0
Geggy Tah,Gina,1996,-12.987,0,0.0,0.0,147.50799999999995,0
Loretta Lynn,I Can't Feel You Anymore,1994,-13.140999999999998,3,0.0,0.0,93.312,0
Joe Rogan,"Not Homophobic/The Word Is ""Cock"" (Spoken Word) (Album Version)",2000,-14.031,4,0.0,0.0,105.006,0
Los Fabulosos Cadillacs,El Mensaje Soy Yo,1989,-6.176,0,0.0,0.0,115.737,0
Mista,I'll Sweat You (LP Version),0,-6.033,10,0.0,0.0,90.882,0
Jim Bryson,Somewhere Else,0,-7.716,7,0.0,0.0,98.623,0
Alain Morisod,Besame Mucho,0,-9.472,7,0.0,0.0,117.993,0
Irrevers\xc3\xadveis,Os Dois Irrevers\xc3\xadveis,0,-7.6320000000000014,11,0.0,0.0,104.02,0
Curtis Mayfield,This Year (ReMastered),2006,-15.314,2,0.0,0.0,94.672,0
Marcie Blane,Ragtime Sound,0,-8.882,3,0.0,0.0,103.189,0
Laurindo Almeida,Pega Joso,0,-19.87,0,0.0,0.0,128.664,0
The Color Red,Cleansing,0,-4.773,6,0.0,0.0,157.001,0
Tom Cochrane,What's In You?,0,-12.172,4,0.0,0.0,137.149,0
Mandi,Pieni Maailma,1998,-6.572,7,0.0,0.0,113.063,0
Roy Drusky,Country Rose,0,-17.772000000000006,0,0.0,0.0,103.053,0
Information Society,More to This,2007,-6.209,10,0.0,0.0,220.031,0
Gold City,It Came Upon The Midnight Clear,1994,-10.786,10,0.0,0.0,145.16,0
U2,Vertigo,2004,-4.833,11,0.0,0.0,130.013,1
PMD,The Awakening (Clean),0,-10.69,11,0.0,0.0,115.949,0
Foo Fighters,X-Static,1995,-7.9860000000000015,10,0.0,0.0,101.544,0
Shanadoo,King Kong,2006,-3.198,10,0.0,0.0,142.946,0
Snow Patrol,Chasing Cars,2006,-6.621,9,0.0,0.0,106.002,1
Kaija Koo,Savu h\xc3\xa4lvenee,1998,-8.228,11,0.0,0.0,155.049,0
Tyrone Taylor,Members Only,0,-7.64,9,0.0,0.0,165.271,0
G\xc3\xbcnter Noris,Tigerauge Rock,0,-11.19,2,0.0,0.0,92.277,0
Erik Berglund,All I Ask Of You,0,-8.274,1,0.0,0.0,66.595,0
Randy Travis,Wind In The Wire (Album Version),1993,-14.172,10,0.0,0.0,95.655,0
IYOV,Hipster Haircut,0,-3.909,11,0.0,0.0,194.53,0
Alfredo Kraus/Tatiana Troyanos/London Philharmonic Orchestra/Michel Plasson,Werther (1997 Digital Remaster)_ PREMIER ACTE/ACT ONE/ERSTES AKT: Mon \xc3\xa2me a reconnu votre \xc3\xa2me(Werther/Charlotte),0,-23.73,6,0.0,0.0,109.158,0
OutKast,Happy Valentine's Day,2003,-4.018,7,0.0,0.0,100.026,0
Joe Lynn Turner,Second Hand Life,0,-5.912000000000001,3,0.0,0.0,106.896,0
Righteous Brothers,See That Girl,1965,-10.288,0,0.0,0.0,72.656,0
Five Fingers of Funk,Genuine,1998,-8.792,0,0.0,0.0,0.0,0
Laron aka Swan featuring Alexander East,Up All Night - Remix,0,-10.970999999999998,10,0.0,0.0,84.64,0
Andy Griffith,Just A Closer Walk With Thee,0,-16.334,2,0.0,0.0,100.018,0
Warrant,Cherry Pie,0,-4.65,4,0.0,0.0,177.15200000000004,1
C\xc3\xa9line Dion,Un Garcon Pas Comme Les Autres (Ziggy),0,-14.403,3,0.0,0.0,80.999,0
Otis Taylor,Round and Round,2001,-6.028,4,0.0,0.0,217.289,0
Michael Whalen,A New Heart,2004,-15.968,10,0.0,0.0,110.1,0
The Clancy Brothers,Water Is Alright In Tay,1993,-13.289,0,0.0,0.0,105.852,0
Jean-Jacques Goldman,L\xc3\xa0-Bas,1991,-8.508,2,0.0,0.0,148.642,0
Jimi Hendrix,Voodoo Chile Blues,1994,-12.797,0,0.0,0.0,175.66299999999995,0
Sonora Santanera,Estoy Pensando En T\xc3\xad,2003,-11.106,0,0.0,0.0,105.459,0
Tommy Castro,Sho' Enough,1996,-9.31,0,0.0,0.0,122.019,0
Stiff Meat,Lonely,0,-6.735,1,0.0,0.0,166.12400000000005,0
Dr. Elmo,Grandma's Spending Christmas with the Superstars,0,-16.241,5,0.0,0.0,106.127,0
Asterisk*,Iron-head: Palestine,0,-4.439,9,0.0,0.0,197.831,0
Etienne de Cr\xc3\xa9cy\xc2\xa0,D\xc3\xa9stockage massif (with Alex Gopher),0,-8.177999999999999,10,0.0,0.0,115.862,0
Silent Stream Of Godless Elegy,Theme III,2000,-16.468,3,0.0,0.0,162.67600000000004,0
Kent,Ingenting,0,-6.421,11,0.0,0.0,120.008,0
Panzer AG,WHEN I AM YOU,2006,-3.382,11,0.0,0.0,120.042,0
T-la Rock,Back To Burn,2001,-6.265,6,0.0,0.0,197.152,0
Les Ogres De Barback,L'education du corps des porcs,2001,-5.612,11,0.0,0.0,149.591,0
Thomas Dolby,One Of Our Submarines,1982,-8.907,1,0.0,0.0,130.017,0
Slim Whitman,As You Take A  Walk Through My Mind,0,-17.222,7,0.0,0.0,110.595,0
Justin,WA-KA-BAM!! (INTRO),0,-12.43,1,0.0,0.0,41.985,0
The Fray,Vienna,2002,-8.096,5,0.0,0.0,124.534,0
The In Crowd / Jah Stitch,Baby My Love,0,-6.8260000000000005,7,0.0,0.0,132.33700000000002,0
Crazy Horse,E se tu lontana sei,2006,-10.247,2,0.0,0.0,106.854,0
Groucho Marx,Selling Jolson A Baseball Team,0,-13.818,1,0.0,0.0,75.22,0
Dream Warriors,Sound Clash,1996,-6.4529999999999985,3,0.0,0.0,144.067,0
Skeeter Davis,Foggy Mountain Top,1963,-13.321,2,0.0,0.0,148.653,0
Tito Puente,Mambo Suavecito,1993,-13.805,11,0.0,0.0,179.58700000000005,0
Brian Free & Assurance,Emmaus,0,-12.347,11,0.0,0.0,101.913,0
Memphis La Blusera,Hoy Es Hoy,0,-6.574,6,0.0,0.0,108.009,0
Skeeter Davis,He Says The Same Things To Me,0,-10.38,4,0.0,0.0,89.219,1
Bob Marley,Memphis,1999,-15.015,1,0.0,0.0,180.876,0
Alceu Valen\xc3\xa7a,Sete Desejos,1992,-9.813,2,0.0,0.0,144.162,0
Point Of Grace,Amazing (LP Version),1998,-6.477,6,0.0,0.0,125.95,0
Jack Johnson,You And Your Heart,2010,-7.045,2,0.0,0.0,107.042,1
La Portuaria,Hasta El Final,2005,-7.29,7,0.0,0.0,122.026,0
Suicide,Do It Nice,1999,-13.753,9,0.0,0.0,130.826,0
William Orbit,The Monkey King,1993,-34.703,2,0.0,0.0,95.869,0
Hollywood Bowl Orchestra / John Mauceri,John Dunbar Theme [Dances with Wolves],0,-19.76,3,0.0,0.0,111.267,0
Gus Cannon,Big Railroad Blues,0,-20.832,9,0.0,0.0,116.539,0
Rainer Bielfeldt,Gewisse Leute,0,-14.393,10,0.0,0.0,106.07,0
Max Melvin,Someday,0,-9.199,1,0.0,0.0,100.01,0
Rodney O & Joe Cooley,Murda',0,-16.375999999999998,11,0.0,0.0,90.071,0
Lee Ritenour,Can You Feel It?,1998,-11.241,6,0.0,0.0,93.848,0
Plagia,Floripa,0,-12.611,3,0.0,0.0,132.002,0
Sylvester Weaver,Guitar Rag,1997,-20.444000000000006,2,0.0,0.0,110.691,0
Ray Charles,Losing Hand & Dialog #3 (w/reverb) (Rehearsal Session with Ahmet Ertegun_ 1953),0,-16.077,5,0.0,0.0,97.302,0
Teena Marie,Light,1984,-21.997,10,0.0,0.0,59.253,0
Mindless Self Indulgence,Never Wanted to Dance (Live In London),0,-4.487,6,0.0,0.0,182.98,0
France D'Amour,Ma soeur,0,-8.26,0,0.0,0.0,103.427,0
Phil Collins,Welcome,2003,-8.238,0,0.0,0.0,123.943,0
Carl Crack,Dogon,1998,-12.890999999999998,7,0.0,0.0,51.265,0
Jedi Mind Tricks,Brute Force II,0,-7.359,7,0.0,0.0,87.005,0
Fiona,No More Lonely Nights,0,-5.355,1,0.0,0.0,64.734,0
Broadcast,One Hour Empire,2003,-7.42,9,0.0,0.0,161.196,0
Blue October,My Never,2009,-12.637,4,0.0,0.0,103.647,0
Intars Busulis,???????,0,-4.003,5,0.0,0.0,133.981,0
X,Motel Room In My Bed (LP Version),0,-6.671,2,0.0,0.0,122.495,0
Jimi Hendrix,Fire,1969,-6.216,1,0.0,0.0,167.263,0
Paul Taylor,Apogee (ft. TechTonic),0,-7.49,11,0.0,0.0,144.005,0
Modern Lovers,She cracked,1976,-12.502,7,0.0,0.0,142.857,0
Shelly Manne,Get Me To The Church On Time,1996,-18.623,7,0.0,0.0,121.871,0
Atreyu,The Remembrance Ballad (Album Version),2004,-4.6,0,0.0,0.0,151.64,0
Los Aut\xc3\xa9nticos Decadentes,Que Vas A Hacer Conmigo,2004,-5.634,0,0.0,0.0,133.821,0
Washboard Sam,Washboard Swing,0,-14.727,0,0.0,0.0,95.666,0
Luiz Bonfa,Santeleco,2005,-15.263,2,0.0,0.0,194.099,0
Amil,Anyday,2000,-8.183,0,0.0,0.0,165.967,0
Jerry Butler,Let It Be Me(with Betty Everrett),0,-15.685,9,0.0,0.0,71.171,0
Jennifer Lopez,Play,2001,-1.81,6,0.0,0.0,104.796,1
Kali,No. 284,0,-11.335,2,0.0,0.0,128.999,0
Eagles,I Don't Want To Hear Any More,2007,-6.182,5,0.0,0.0,92.186,0
Cherish The Ladies,The Shaskeen / Gan Ainm,1999,-16.831,2,0.0,0.0,118.182,0
Nicole C. Mullen,Shooby (Live Version),0,-5.643,8,0.0,0.0,104.039,0
Ino,Silence tells you all,0,-11.32,0,0.0,0.0,124.997,0
Joy Division,A Means To An End [Live at Birmingham University] [2007 Re-mastered],0,-11.524,5,0.0,0.0,133.33100000000002,0
Neil Sedaka,Superbird,0,-17.289,4,0.0,0.0,159.184,0
Eason Chan,Been Sick Lung,0,-6.005,0,0.0,0.0,119.977,0
Edmundo Ros,Congo,0,-15.05,0,0.0,0.0,199.894,0
Eden's Bridge,By My Spirit  (),0,-16.311,2,0.0,0.0,79.13,0
Nancy Walker,Boy! What Love Has to Me!,0,-12.172,10,0.0,0.0,47.682,0
Shamen,Phorever People,1992,-11.197,1,0.0,0.0,125.749,0
Jyve V,Maria Morena,0,-6.435,10,0.0,0.0,132.082,0
Misfits,Helena 2 (Album Version),0,-6.444,5,0.0,0.0,135.80100000000002,0
Eko Fresh,Hart(z) IV,0,-1.714,1,0.0,0.0,86.928,0
Taylor Swift,Should've Said No,2006,-4.954,4,0.0,0.0,167.97,1
Wilks,Still feel pain,0,-9.224,2,0.0,0.0,90.007,0
Jane Winther,Om,0,-21.779,0,0.0,0.0,19.657,0
Rainbow,Rainbow Eyes,1978,-23.44,5,0.0,0.0,135.20600000000002,0
Janis Joplin,Down On Me,1972,-11.864,7,0.0,0.0,137.368,1
Enrique Iglesias,Do You Know? (The Ping Pong Song),2007,-5.01,8,0.0,0.0,114.983,0
Hatebreed,Boxed In (Subzero),2009,-4.011,0,0.0,0.0,136.02100000000002,0
Falco,Junge R\xc3\xb6mer,1991,-5.928,8,0.0,0.0,112.352,0
Drexel,Blood On The Snow,0,-9.053,4,0.0,0.0,137.333,0
Philip Glass,The Kiss: Golden Coins,0,-26.597,8,0.0,0.0,120.003,0
The Marx Brothers,Everyone says i love you,0,-24.838,7,0.0,0.0,172.80900000000003,0
Mons Leidvin Takle,Gud Har Ein Plan Med Ditt Liv,0,-9.823,5,0.0,0.0,83.057,0
Converge,Dark Horse,2009,-3.373,1,0.0,0.0,156.924,0
Bug Mafia,Poezie De Strada / Street Poetry,0,-5.121,1,0.0,0.0,186.006,0
Cross Country,Tastes So Good To Me,2009,-8.165,3,0.0,0.0,185.623,0
Jack Miles,Nuits Orientales,0,-6.309,7,0.0,0.0,120.005,0
Cool Connection,I'm Your Boogie Man,0,-10.66,0,0.0,0.0,119.957,0
Naughty By Nature,Guard Your Grill (LP Version),0,-7.805,6,0.0,0.0,93.925,0
The Chap,What's Love Got to Do With It,2008,-7.5070000000000014,4,0.0,0.0,181.863,0
Janet Paschal,Take This Trail Trip Beside Me (The Best Of Janet Paschal),0,-9.793,4,0.0,0.0,146.80700000000004,0
Memphis La Blusera,Amigo m\xc3\xado,2001,-6.246,7,0.0,0.0,132.023,0
Vanessa Daou,Joe Sent Me,0,-11.642,10,0.0,0.0,86.743,0
La Berg\xc3\xa8re,(Et puis) Elle allait,0,-11.451,7,0.0,0.0,123.437,0
Jason Mraz,No Stopping Us [Eagles Ballroom Live Version],0,-4.1960000000000015,1,0.0,0.0,119.234,0
CoCo Lee,Each Time I Think Of You,0,-8.414,5,0.0,0.0,146.284,0
All Girl Summer Fun Band,Rewind,2008,-14.927,2,0.0,0.0,76.455,0
Skeeter Davis,My Last Date (With You),1988,-10.487,0,0.0,0.0,98.663,1
Silverstein,BLEEDS NO MORE (Live Version),2006,-3.573,7,0.0,0.0,132.96200000000002,0
Madonna,Jump [Jacques Lu Cont Edit],2006,-7.2879999999999985,7,0.0,0.0,130.003,0
BT,Mercury & Solace,2000,-11.59,6,0.0,0.0,136.003,0
Sugar Minott,More Than I Can Take,0,-12.914,7,0.0,0.0,159.715,0
The Elders,Buzz's Jig,0,-8.2,7,0.0,0.0,129.903,0
The Bug Featuring Ricky Ranking,Judgement,2008,-9.376,8,0.0,0.0,143.812,0
Freddie Roulette,Everybody Wants To Go To Heaven,0,-12.004,2,0.0,0.0,103.064,0
Kelly Clarkson,Never Again,2007,-7.562,5,0.0,0.0,131.991,1
3 Way Funk,Real Playaz,0,-6.027,7,0.0,0.0,190.14,0
Redman,Jam 4 U,1992,-7.184,0,0.0,0.0,94.146,0
Skeeter Davis,Ladder Of Success,0,-8.46,3,0.0,0.0,134.931,0
JennyAnyKind,In A Village Square,0,-10.824000000000002,6,0.0,0.0,169.991,0
Noel Harrison,The Last Thing On My Mind (Previously Unissued),0,-15.717,11,0.0,0.0,176.761,0
Atreyu,Ex's And Oh's (Instrumental Version),0,-4.964,4,0.0,0.0,160.153,0
