Artist name,Title,Year,Loudness,Key,Danceability,Energy,Tempo
The Oh Sees,It Killed Mom,0,-6.1110000000000015,5,0.0,0.0,100.928
Dinosaur Jr.,Been There All The Time,2007,-3.8680000000000003,2,0.0,0.0,253.357
Mark Lowry,Jesus Laughing (Some Things Never Change Version),0,-7.874,7,0.0,0.0,143.898
Bob Margolin,Baby_ Baby_ Baby,0,-9.384,4,0.0,0.0,79.905
Marisela,Loca (a/k/a Crazy) (Version Banda),0,-5.8370000000000015,7,0.0,0.0,84.28299999999999
Lil Boosie,I Remember (amended album version),2006,-3.165,10,0.0,0.0,171.85
Kitty Kallen,If You Smile At The Sun,0,-16.151,5,0.0,0.0,86.961
Lionel Rogg,Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus,0,-20.848000000000006,2,0.0,0.0,126.786
Wilshire,When,2003,-4.601,10,0.0,0.0,126.179
Cowboy Mouth,Disconnected,0,-5.88,9,0.0,0.0,103.21799999999999
Autonomous Bass Heads,Beat Conductor,0,-6.497000000000001,7,0.0,0.0,137.963
Babe Ruth,Dancer (2007 Digital Remaster),1975,-8.351,4,0.0,0.0,111.315
Greater Vision,Heaven's Hero (Featuring Champion Of Love),0,-8.925,5,0.0,0.0,129.493
George Michael,Praying For Time,1990,-8.183,10,0.0,0.0,127.844
Headliners,Sag Ihnen Bescheid,2005,-5.893,9,0.0,0.0,160.158
David Hudson,Monkey & Turtle,0,-12.255999999999998,10,0.0,0.0,166.989
Lyrics Born,Bad Dreams,2003,-5.167000000000002,1,0.0,0.0,85.012
Tulipunaruusut,Ilta Oulunjoella,0,-11.786,7,0.0,0.0,118.57700000000001
Joe McBride,This Is How A Heart Breaks,0,-12.446,3,0.0,0.0,93.331
The Stranglers,It Only Takes Two To Tango,1981,-10.011000000000001,4,0.0,0.0,107.65700000000001
The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,Telephone Song,1990,-8.066,8,0.0,0.0,117.947
Funeral For A Friend,Crash And Burn [Home Demo],2007,-14.957,8,0.0,0.0,105.324
Ronnie Milsap,Don't You Know How Much I Love You,1983,-12.581,7,0.0,0.0,112.88
Rancid,Black Lung (Album Version),0,-3.761,8,0.0,0.0,190.922
Lady Saw,Bare As You Dare,1994,-11.485,11,0.0,0.0,97.00399999999999
Hot Club Of Detroit,Night Time,0,-12.469000000000001,4,0.0,0.0,110.19
Charlie Haden & Chris Anderson,Alone Together,0,-28.346,2,0.0,0.0,115.007
Emperor,With Strength I Burn,0,-4.277,11,0.0,0.0,162.733
Guns N' Roses,Locomotive (Complicity),1991,-7.2189999999999985,1,0.0,0.0,118.101
Fruko Y Sus Tesos,El Ausente/ El Preso/ El Caminante/ Tania,0,-9.29,0,0.0,0.0,140.46200000000002
Goldfinger,I'm Down,0,-4.625,7,0.0,0.0,185.40900000000002
Joe Satriani,Echo,1987,-10.255999999999998,4,0.0,0.0,100.171
Rokia Traor\xc3\xa9,Ch\xc3\xa2teau de sable,2000,-13.807,7,0.0,0.0,96.311
Bedwetters,Like A Deck Of Cards,0,-1.9269999999999998,1,0.0,0.0,101.99700000000001
Tantric,Coming Undone,2009,-2.741,9,0.0,0.0,140.111
Mirah,Apples in the Trees (Live),0,-10.453,9,0.0,0.0,116.087
Dee Clark,Just Keep It Up,1990,-16.865,10,0.0,0.0,95.948
Deckard,Deckard,0,-5.973,1,0.0,0.0,90.964
David Tao,Summer Love Triangle,2009,-4.602,2,0.0,0.0,136.749
Organ Donors,Tranceplant,0,-2.988,4,0.0,0.0,140.013
Doyle Bramhall,That's How Strong My Love Is,0,-6.367000000000001,10,0.0,0.0,168.36
Hank Locklin,(Sittin') Alone At A Table For Two,0,-15.242,2,0.0,0.0,100.705
Whitesnake,Don't Mess With Me (2006 Digital Remaster),1978,-4.556,2,0.0,0.0,114.902
The Refreshments,Here we are,0,-6.9860000000000015,7,0.0,0.0,169.94299999999996
Fall Out Boy,The Carpal Tunnel Of Love,2007,-3.237,2,0.0,0.0,140.878
Bryan Ferry,Don't Worry Baby (1999 Digital Remaster),1973,-8.662,4,0.0,0.0,116.36
Every Time I Die,California_ Gracefully,2001,-4.029,9,0.0,0.0,93.458
The Sun Harbor's Chorus-Documentary Recordings,Taps,0,-25.678,10,0.0,0.0,36.150999999999996
The Aftermath,Might As Well Laugh,0,-10.386,8,0.0,0.0,166.648
Onyx,The Force,0,-12.908,11,0.0,0.0,85.541
Wednesday 13's Frankenstein Drag Queens From Planet 13,Bark At The Moon (Album Version),0,-3.5869999999999997,0,0.0,0.0,149.55100000000004
Methods Of Mayhem / Scott Kirkland,Narcotic,1999,-3.2460000000000004,1,0.0,0.0,116.04
Andrew W.K.,Don't Call Me Andy,2006,-3.378,2,0.0,0.0,120.15299999999999
Burning Spear,It's A Long Way Around,1977,-19.633,0,0.0,0.0,122.376
Ed Byrne,Who's Your Daddy?,0,-8.366,7,0.0,0.0,77.99
ZO2,Isolate,2007,-4.098,7,0.0,0.0,150.715
Coldplay,One I Love,2002,-7.4460000000000015,2,0.0,0.0,134.02700000000002
Lisa Lynne,Still I Will,2001,-9.559,9,0.0,0.0,106.009
Oasis,Don't Go Away,0,-5.676,0,0.0,0.0,162.069
The Cardigans,Paralyzed,1998,-6.966,3,0.0,0.0,145.27100000000004
The Bucketheads,Little Louie Bonus,1995,-16.486,1,0.0,0.0,121.896
Al Denson,Love Is Taking Hold,0,-11.3,10,0.0,0.0,118.01700000000001
Fat Joe,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],2005,-7.239,5,0.0,0.0,100.78299999999999
Dictators,Weekend,0,-5.8329999999999975,0,0.0,0.0,130.786
M\xc3\xa1ire Brennan,Atlantic Shore,0,-12.120999999999999,0,0.0,0.0,84.82600000000002
Whitesnake,Love Ain't No Stranger (2003 Digital Remaster),2003,-8.706,11,0.0,0.0,125.022
The Chap,We Are Not Impartial,2006,-9.502,9,0.0,0.0,72.07300000000002
Twista,The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version),2005,-8.273,7,0.0,0.0,90.15799999999999
Sugarbomb,Gone,2001,-4.8660000000000005,2,0.0,0.0,139.778
Mykill Miers,Get Money,0,-3.889,11,0.0,0.0,172.485
Stress Assassin,EU A4,2003,-11.957,0,0.0,0.0,163.725
Juan Carlos Baglietto,Salzanitos,0,-13.743,2,0.0,0.0,100.855
Margaret Becker,Start The Fire,1989,-9.802999999999999,9,0.0,0.0,149.916
Abracadabra,Te estoy saboreando,0,-10.715,11,0.0,0.0,164.192
Darryl Worley,Katie's Song,0,-10.294,7,0.0,0.0,96.71600000000001
Dead To Me,Don't Lie,2006,-5.603,4,0.0,0.0,201.123
Paloalto,Seed,0,-5.247000000000001,4,0.0,0.0,152.0
Kool Savas,Warum rappst du?,2000,-5.0310000000000015,6,0.0,0.0,81.22399999999998
Orchids,You Said You Loved Me,0,-11.91,10,0.0,0.0,101.485
Quinteto Violado,Olha Pro Ceu,0,-6.852,2,0.0,0.0,161.518
Bounty Killer,Ask Fi War,0,-7.1129999999999995,1,0.0,0.0,114.272
Mago de Oz,Desde mi cielo,2005,-7.7360000000000015,2,0.0,0.0,110.255
Joe McBride,One Eyed Jack,2005,-10.203,0,0.0,0.0,91.979
April Wine,Say Hello,1979,-13.665999999999999,2,0.0,0.0,166.03599999999997
Dolly Parton,I'm Not Worth the Tears,1967,-12.144,8,0.0,0.0,95.98100000000001
Bongzilla,Cutdown,2005,-6.407,11,0.0,0.0,91.49799999999999
2 Minutos,Rompan Todo,2006,-3.2110000000000003,5,0.0,0.0,203.99400000000003
Estrellas Cubanas,Fin De Semana,0,-4.442,2,0.0,0.0,174.554
Margaret Becker,Stay Close To Me,0,-17.471,0,0.0,0.0,96.848
Alain Turban,Santa Monica (Version Originale 1980),0,-8.085,1,0.0,0.0,134.83700000000002
Orbital,Are We Here ?,1994,-10.328,0,0.0,0.0,95.315
Jarvis Church,So Beautiful,0,-5.659,8,0.0,0.0,119.976
Damita Jo,Face To Face,0,-15.498,10,0.0,0.0,110.05799999999999
Minist\xc3\xa8re des Affaires Populaires,Bagdad by night,0,-16.165,2,0.0,0.0,66.96300000000001
Orbital,Chime (edit),1990,-6.9239999999999995,5,0.0,0.0,120.93799999999999
Julie Zenatti,Ma Douleur...,0,-10.166,1,0.0,0.0,87.01299999999998
Pentangle,I Saw An Angel,0,-11.514000000000001,7,0.0,0.0,193.578
Small Facers,Happiness Stan - Original,0,-18.625999999999998,2,0.0,0.0,70.163
Leonardo Favio,Porque Yo Te Amo,0,-11.378,7,0.0,0.0,163.519
Jack Sheldon,Trane's Strain,0,-12.921,5,0.0,0.0,167.30700000000004
Delroy Wilson,Rain from the Skies Mix 2,0,-8.884,10,0.0,0.0,157.446
The B-52's,Tell It Like It T-I-IS (Album Version),1992,-7.465,11,0.0,0.0,136.767
Handsome Boy Modeling School,I've Been Thinking featuring Cat Power (Album Version),2004,-9.423,8,0.0,0.0,160.02
Marc Perrone,Sir\xc3\xa8ne,0,-26.393,5,0.0,0.0,0.0
DeGarmo & Key,Destined To Win,1988,-6.9170000000000025,4,0.0,0.0,120.54799999999999
Embrace the End,Ley Lines,2008,-3.6,5,0.0,0.0,119.82700000000001
Steve Green,Even A Child - Proverbs 20:11,0,-13.484000000000002,0,0.0,0.0,146.67700000000005
K-OS,Heaven Only Knows,2002,-9.642000000000001,5,0.0,0.0,90.507
Gloria Lasso,Termina La Feria,0,-15.953,9,0.0,0.0,65.195
Los Tres Diamantes,Begin The Beguine,0,-12.421,4,0.0,0.0,98.08200000000001
Michael Gettel,The Journey North,1999,-10.879000000000001,2,0.0,0.0,94.84899999999999
Dave Hollister,I'm Wrong,2006,-4.942,1,0.0,0.0,113.09
Patrick Bruel,Au Bout De La Marelle,1999,-8.086,7,0.0,0.0,105.994
Michael Landau,The Mighty SB,0,-11.749,2,0.0,0.0,73.89399999999998
Redman / Hurricane G / Melanie Rutherford,Soopman Luva 6 1/2,0,-10.152000000000001,2,0.0,0.0,109.265
Cristy Lane,Making Up For Lost Time (Footprints In The Sand Album Version),0,-12.118,7,0.0,0.0,86.14200000000002
Casiotone For The Painfully Alone,Dying Batteries,2001,-20.499000000000002,0,0.0,0.0,78.16
Patton Oswalt,A Brief History of Shitty Comedy,2004,-13.322000000000001,8,0.0,0.0,75.669
From Autumn To Ashes,Sensory Deprivation Adventure,2007,-5.9110000000000005,2,0.0,0.0,93.061
Barrio Obrero,Un Ojo Dimos,0,-7.7970000000000015,5,0.0,0.0,182.96200000000002
Supertalented,Fax Me,0,-8.517999999999999,0,0.0,0.0,115.954
Kingston Trio,Tom Dooley,0,-17.9,4,0.0,0.0,117.214
Humble Pie,30 Days In The Hole (Live),0,-7.0329999999999995,2,0.0,0.0,132.59799999999998
Olivier Messiaen,Livre D'orgue (1951) : VII Soixante-Quatre Dur\xc3\xa9es (Remasteris\xc3\xa9 En 2008),0,-24.98,5,0.0,0.0,101.63600000000001
The Jackson Southernaires,Lord We Give You All The Praise,0,-10.65,7,0.0,0.0,92.555
Sasha,Do It To Me,0,-9.249,7,0.0,0.0,116.024
James Ingram,A Baby's Born,1993,-11.937000000000001,2,0.0,0.0,76.385
Sister Hazel,Cerilene,1997,-8.416,10,0.0,0.0,119.461
Solomon,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue,0,-18.320999999999998,5,0.0,0.0,95.619
Hot Wire,Like A Prayer (Tribute To Madonna),0,-5.485,6,0.0,0.0,110.198
RUN-DMC,Faces,1990,-13.306,10,0.0,0.0,73.507
Patrick Saint-Eloi,Ola ou y\xc3\xa9,0,-5.777,10,0.0,0.0,130.092
Evergreen Terrace,Look Up At The Stars And You're Gone,2001,-4.732,7,0.0,0.0,112.421
Danilo Perez / Claus Ogerman,The Saga Of Rita Joe,2008,-14.117,4,0.0,0.0,100.39399999999999
Avril Lavigne,How Does It Feel,2004,-4.772,0,0.0,0.0,118.055
M\xc3\xa4go de Oz,Qu\xc3\xa9 Desilusi\xc3\xb3n,2010,-4.638,7,0.0,0.0,121.955
Darko,Danote,0,-14.175,7,0.0,0.0,124.255
Tum Tum,So Fresh,0,-17.014,2,0.0,0.0,66.565
Petra,Angel Of Light (Never Say Die Album Version),0,-6.949,1,0.0,0.0,101.00399999999999
Dwight Twilley,Tomorrow Never Knows,0,-8.812000000000003,7,0.0,0.0,90.875
Plasmatics,Dream Lover,1980,-11.685,0,0.0,0.0,125.363
Stern,T\xc3\xbcflische Plan,0,-8.452,2,0.0,0.0,139.94899999999998
Yuridia,Regresa A Mi (Unbreak My Heart),0,-7.9179999999999975,0,0.0,0.0,109.99600000000001
Johnny Osbourne,Come ALong,0,-7.454,6,0.0,0.0,135.537
Krystof,Ostravaczech,2006,-10.084,0,0.0,0.0,130.042
Moraes Moreira,Banho De Amor,1991,-7.437,0,0.0,0.0,132.558
Jeff Talmadge,The Hard Part's Letting Go,0,-12.174000000000001,2,0.0,0.0,160.105
Inspiral Carpets,Party In The Sky,1994,-11.319,7,0.0,0.0,187.66
Sulk,Only You (Chimi-Changa Club Mix),0,-9.464,11,0.0,0.0,127.92
Fabolous,Ma' Be Easy [Explicit Version],0,-5.189,1,0.0,0.0,200.435
Mongo Santamaria,Lady Marmalade,1975,-8.674,2,0.0,0.0,118.295
Ben E. King,Let It Be Me,0,-8.89,10,0.0,0.0,86.819
Sergio Franchi,Silent Night,1987,-16.407,8,0.0,0.0,69.768
Eddy Raven,I WANNA HEAR IT FROM YOU,1995,-11.14,5,0.0,0.0,133.428
Trafik,Smoke,0,-7.255,10,0.0,0.0,125.012
Astarte,Oblivious Darkness,2002,-4.694,4,0.0,0.0,129.088
The Accursed,Slaughter The Gods,0,-7.075,0,0.0,0.0,128.928
Floor,Heather,2009,-7.0329999999999995,0,0.0,0.0,160.59799999999996
Michelle & Vickie,Party For Pink,0,-4.1160000000000005,10,0.0,0.0,113.37299999999999
Dolores Keane,Storm In My Heart,1993,-12.577,5,0.0,0.0,149.619
Mr. Sancho,I'm callin,0,-8.666,0,0.0,0.0,100.03200000000001
Maysa,Ou\xc3\xa7a,2008,-10.919,9,0.0,0.0,103.17200000000001
Lauren Wagner & Fred Weldy,Social Note,0,-26.355999999999998,2,0.0,0.0,72.72399999999998
Ragheb Alama,Al'amadalah Assa'bah (2004 Digital Remaster),0,-9.13,7,0.0,0.0,151.95600000000005
Fred Locks,Mama Don't Know Love,0,-6.9239999999999995,0,0.0,0.0,151.537
Hurricane,I'm On To You,1988,-4.618,8,0.0,0.0,110.177
Sasha,Turn It Into Something Special (Svengali's remix f\xc3\xbcr Elisa),0,-9.532,9,0.0,0.0,155.996
Tony Danza Tap Dance Extravaganza_ The,Cliff Burton Surprise,0,-8.202,8,0.0,0.0,139.872
BLEED THE SKY,Kettle Black,2008,-5.992000000000001,1,0.0,0.0,116.064
Francis Lai,Search For Jenny,1970,-16.45,9,0.0,0.0,85.131
UK Subs,Crash Course,1979,-11.030999999999999,10,0.0,0.0,123.26
Tony Martin,September Song,0,-20.142,4,0.0,0.0,122.709
Mithotyn,Guided By History,1999,-7.077999999999999,0,0.0,0.0,110.897
Barley Bree,Flight Of Earls,0,-13.515,5,0.0,0.0,119.01700000000001
James Carter,Strange Fruit,2003,-6.115,5,0.0,0.0,81.492
Johnny Pacheco/Rolando La Serie,La Palabra Fin,0,-10.295,0,0.0,0.0,112.915
Jo Privat,Rodriguez Pena,0,-6.811,4,0.0,0.0,127.65899999999999
Carl Smith,Hey Joe,1993,-11.852,2,0.0,0.0,120.546
La Mancha De Rolando,Melodia Simple,2003,-4.296,4,0.0,0.0,100.046
Storyville,Enough,1998,-6.18,0,0.0,0.0,109.085
The High Strung,The Luck You Got,2005,-3.765,7,0.0,0.0,139.72
Pursuit Of Happiness,Down On Him,1988,-10.133,7,0.0,0.0,131.966
Beres Hammond,Missing You For A Mile,0,-15.120999999999999,11,0.0,0.0,85.56
Larry Graham & Graham Central Station,Turn It Out,0,-12.546,6,0.0,0.0,97.103
Leo Ku,Xiao Shuo Xiang,0,-5.315,2,0.0,0.0,117.181
Slim Whitman,Serenade,0,-14.573,0,0.0,0.0,100.398
Jah Cure,I'm Free,0,-5.142,0,0.0,0.0,151.744
Orquesta Aragon,Eso No Tiene Remedio,0,-13.142999999999999,9,0.0,0.0,91.54799999999999
The Dee Jays,Dum Dum (Marble Breaks And Iron Bends),0,-10.412,4,0.0,0.0,114.375
45 Grave,Surf Bat (Album Version),1983,-10.285,9,0.0,0.0,173.581
James Taylor,One More Go Round,0,-12.345999999999998,4,0.0,0.0,108.04700000000001
Brian Tyler,I Dream Of Chi Chi,2009,-19.963,0,0.0,0.0,104.988
Brian Eno And David Byrne,The Jezebel Spirit,1981,-8.209,1,0.0,0.0,118.20299999999999
Herbert Von Karajan,Variations Sur Un Theme De Haydn Op51,0,-20.535999999999998,10,0.0,0.0,171.78
Philip Glass,The Kiss: Chris & The Model Airplane,0,-22.104,8,0.0,0.0,104.667
Gang Starr,Say Your Prayers,1991,-18.7,0,0.0,0.0,166.092
B\xc3\xa9zu,Le chacha des gorilles,0,-11.427999999999999,7,0.0,0.0,133.64
Nestor Torres,Rhumboso,0,-13.005999999999998,5,0.0,0.0,137.908
Edu Lobo,Canto Triste,1967,-18.581,2,0.0,0.0,84.853
Roommate,Isn't Radio,0,-7.494,9,0.0,0.0,85.005
M\xc3\xb6tley Cr\xc3\xbce,Wild Side,1987,-5.938,7,0.0,0.0,115.25399999999999
Adolph Hofner,How I Miss You Tonight,0,-18.169,7,0.0,0.0,118.47200000000001
D.O.W.N.,Hustlin',0,-8.987,1,0.0,0.0,117.26299999999999
Alex Gopher,Aurora (Rory's Cassette Jam Remix),0,-7.83,9,0.0,0.0,127.902
Philip Bailey,Sometime Ago,0,-7.883999999999999,8,0.0,0.0,109.963
SOL,Puedes ser feliz,0,-6.364,0,0.0,0.0,62.076
Charlie McCoy,Night Life,1991,-13.027000000000001,7,0.0,0.0,90.81
Cockney Rejects,Big Time Charlie,2007,-3.1319999999999997,2,0.0,0.0,84.59
Wayne Watson,Somebody Sing,0,-7.831,1,0.0,0.0,125.90799999999999
Suicide,Shadows of the thought,0,-5.75,0,0.0,0.0,144.94
Lee Michaels,My Lady,0,-15.069,5,0.0,0.0,123.47399999999999
Petra,Don't Let Your Heart Be Hardened (This Means War Album Version),0,-11.402999999999999,0,0.0,0.0,107.531
Irma Thomas,The Same Love That Made Me Laugh  [LP Version],0,-9.675,0,0.0,0.0,99.492
Teena Marie,How Can You Resist It,1990,-11.037,9,0.0,0.0,81.947
Yamandu + Dominguinhos,Chorando Baixinho,0,-16.21,9,0.0,0.0,118.23899999999999
Mobb Deep,Up North Trip,1995,-5.16,6,0.0,0.0,87.74700000000001
Cherrelle,Into My Eyes,1999,-6.222,8,0.0,0.0,145.607
Pearl Jam,4/20/02,0,-12.245999999999999,7,0.0,0.0,138.291
Felix Slatkin/Concert Arts Symphonic Band,El Capitan (1998 Digital Remaster),0,-16.325,3,0.0,0.0,122.774
Jerry Butler,He Will Break Your Heart,1960,-18.340999999999998,11,0.0,0.0,87.758
Mr. Lif,For You,2006,-7.144,10,0.0,0.0,107.32
The American Boychoir,Intermezzo,0,-33.595,4,0.0,0.0,87.76
Jim Chappell,Almost Us,1997,-23.69,7,0.0,0.0,86.39
Shirley Caesar,Healed (LP Version),0,-9.116,1,0.0,0.0,115.508
Arsonists Get All The Girls,Violence in Fluid Triceratops,2009,-3.424,1,0.0,0.0,129.82399999999998
The Paul Butterfield Blues Band,Pretty Woman (LP Version),1971,-13.705,3,0.0,0.0,77.207
RyanDan,Wind Beneath My Wings,2007,-9.81,8,0.0,0.0,142.196
Mikey Dread,Rainbow Jungle (Dub / Instrumental Reggae Music),0,-14.883,9,0.0,0.0,145.618
Mary Black,Sweet Love,0,-12.67,2,0.0,0.0,42.75
Faithless,Salva Mea,1995,-9.0,5,0.0,0.0,128.067
Aiden,Black Market Hell,2009,-7.192,2,0.0,0.0,0.0
Marquez the Greatest,Declaration of Independence,0,-14.040999999999999,9,0.0,0.0,75.367
Selena,Tu Robaste Mi Corazon,0,-8.573,10,0.0,0.0,85.772
Mark Lowry,A Word From Deacon Jones [A Local Cable Access Ministry] (LP Version),0,-14.847999999999999,3,0.0,0.0,77.069
Drowning Pool,Reborn (Explicit),2007,-6.379,11,0.0,0.0,166.06400000000005
Rodney O & Joe Cooley,Your Chance To Rock,0,-10.802999999999999,4,0.0,0.0,123.696
D\xc3\xa9d\xc3\xa9 Saint Prix_ Pakatak,Nom' Mayi,0,-12.878,9,0.0,0.0,98.18
Los Indios Tabajaras,Sue\xc3\xb1o Salvaje,1997,-18.695999999999998,11,0.0,0.0,128.162
Terror Squad / Remy / Prospect / Armageddon,Hum Drum,2004,-5.511,11,0.0,0.0,181.3
The Bureau De Change,Seasick,0,-8.571,11,0.0,0.0,93.90899999999999
D.A.D.,Wild Talk [Live],0,-8.889,6,0.0,0.0,150.526
Christian Quast,You Are!,0,-10.710999999999999,8,0.0,0.0,125.057
Darden Smith,Perfect Moment,2002,-17.864,6,0.0,0.0,165.76
Jennifer Lopez featuring Ja Rule,I'm Real,2001,-8.147,5,0.0,0.0,83.49
G.G. Allin,Assface,0,-10.557,10,0.0,0.0,208.517
Klaus Badelt,Time Travel,2002,-16.683,2,0.0,0.0,121.667
Dub Pistols feat. TK,Revitalise,2009,-5.603,10,0.0,0.0,100.01899999999999
Fred Simon,The Christmas Song (Chestnuts Roasting On An Open Fire),0,-21.392,3,0.0,0.0,70.891
Perfection,What Is This,0,-7.2639999999999985,10,0.0,0.0,100.16799999999999
JK,Hit my heart,0,-8.345,4,0.0,0.0,86.719
Aiden,She Will Love You (Album Version),2007,-5.249,5,0.0,0.0,143.02100000000004
Shinehead,Olivia,1999,-9.892999999999999,10,0.0,0.0,209.649
Steinski,Silent Partner (Peace Out),2003,-18.604,8,0.0,0.0,110.04799999999999
Nightwish,The Poet And The Pendulum,2007,-6.002999999999999,7,0.0,0.0,96.711
David Phelps,One King (Album Version),0,-8.582,0,0.0,0.0,83.594
DJ Envy,Why Wouldn't I (featuring Fabolous & Paul Cain),0,-3.991,9,0.0,0.0,135.059
Wailing Souls,Firehouse Rock,1980,-5.787999999999999,9,0.0,0.0,86.75200000000002
Turibio Santos,Dengoso,0,-16.407,2,0.0,0.0,105.72
Eddy Raven,Like A Hurricane,0,-11.712,0,0.0,0.0,158.832
Tranzas,Un nuevo amor (version salsa),2000,-6.9910000000000005,1,0.0,0.0,75.82600000000002
Tony Joe White,Menutha,1999,-9.652999999999999,2,0.0,0.0,136.621
Albert Ayler,Ghosts_ Second Variation,0,-16.180999999999994,7,0.0,0.0,67.598
From Dying Skies,Expeditions,0,-3.343,9,0.0,0.0,87.539
Love Jones,I Like Young Girls,1993,-7.327000000000001,0,0.0,0.0,87.79899999999998
The Gone Jackals,Drop The Hammer,1995,-14.007,0,0.0,0.0,99.59299999999999
Bomb Squad,Flipside,0,-6.7589999999999995,0,0.0,0.0,95.88
V'ro,Softcore,2003,-6.982,5,0.0,0.0,67.987
Les Hou-Lops,Quand on est amoureux,1964,-5.144,3,0.0,0.0,95.735
:Blacks On :Blondes,Superconstellation,0,-7.971,1,0.0,0.0,128.033
Kings Of Leon,Ragoo,2007,-6.391,11,0.0,0.0,102.066
Charlie Peacock,Tears Falling Down,1988,-12.094000000000001,0,0.0,0.0,130.441
Kane,My Heart's Desire,2004,-13.869000000000002,9,0.0,0.0,120.611
Richard Hell & The Voidoids,Another World (Album Version),1977,-14.009,7,0.0,0.0,123.182
Eastmountainsouth,Hard Times,2003,-8.843,6,0.0,0.0,125.986
Paul Taylor,Dream State,0,-6.513999999999999,5,0.0,0.0,126.649
Rick Ross / Carol City Cartel,It Ain't A Problem,0,-6.404,6,0.0,0.0,95.585
Jack Off Jill,Yellow Brick Road,1994,-11.877,6,0.0,0.0,156.804
Palito Ortega,Te Fuiste En Abril,0,-9.182,9,0.0,0.0,103.755
Lionel Rogg,Concerto in C major_ BWV 594 (after Vivaldi Op.7 No.5) (2007 Digital Remaster): I. 1st Movement,0,-16.535999999999998,0,0.0,0.0,106.479
Hevia,Albo,2007,-4.936,8,0.0,0.0,93.037
Special Duties,I Am The Curse (Duties Demo),0,-7.89,11,0.0,0.0,135.386
Clarence Profit,Tropical Nights,0,-24.399,8,0.0,0.0,161.387
African Rhythm Messengers,baby Wayo,0,-10.703,0,0.0,0.0,115.196
Los Amigos Invisibles,San Agustin,0,-9.514,10,0.0,0.0,200.03900000000002
Dimmu Borgir,Puritania,2001,-3.0860000000000003,2,0.0,0.0,83.10799999999998
Aeoliah,We Are One Light,0,-36.037,0,0.0,0.0,130.77
Mikey Dread,Pound a Weed,0,-9.351,7,0.0,0.0,175.628
Lole y Manuel,Tango de la Flor (Album Version),0,-10.905,6,0.0,0.0,148.105
Ben Sidran,Everybody's boppin',0,-12.547,10,0.0,0.0,85.95200000000001
Bonita & Jerry Cormier,Sans ton amour,0,-9.737,0,0.0,0.0,120.00200000000001
Mando Diao,Popovic,2006,-4.118,4,0.0,0.0,87.785
James Blackwood with The Light Crust Doughboys,This World Is Not My Home,0,-10.654000000000002,7,0.0,0.0,116.521
Alphonse Mouzon,The Ram And The Scorpio,1977,-8.127,7,0.0,0.0,96.931
Junior Reid,"Boom-Shack-A-Lack (12"" Mmix / Bonus Tra)",1998,-8.28,6,0.0,0.0,158.24200000000005
Louis Prima And Keely Smith,I've Got You Under My Skin,1960,-12.675,10,0.0,0.0,108.49799999999999
Dilated Peoples Featuring Capleton,Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton),2006,-4.08,2,0.0,0.0,158.327
Walter Ego,Purple Pygmies,1998,-10.44,10,0.0,0.0,124.13600000000001
Anthony Blea Y Su Charanga,Tumba Randy,2004,-5.434,11,0.0,0.0,200.826
Mohammad Nouri,Nastaran,0,-15.689,4,0.0,0.0,168.52700000000004
Java,Cendrier,0,-6.371,7,0.0,0.0,89.689
Tayfun,G\xc3\xb6zlerinde H\xc3\xbcz\xc3\xbcn,0,-12.078,3,0.0,0.0,84.619
CMW - Compton's Most Wanted,This Is A Gang,1992,-11.36,8,0.0,0.0,93.95100000000001
R. Carlos Nakai,Voyagers - Improvisation 12,0,-26.675,7,0.0,0.0,102.02
Walter Jackson,It\x19s Cool,0,-9.902999999999999,0,0.0,0.0,158.857
Maria Callas/Giuseppe di Stefano/Ettore Bastianini/Silvana Zanolli/Luisa Mandelli/Giuseppe Zampieri/Arturo La Porta/Antonio Zerbini/Silvio Maionica/Coro e Orchestra del Teatro alla Scala_ Milano/Carlo Maria Giulini,La Traviata - highlights (1990 Digital Remaster): Ah_ non pi\xc3\xb9 (Alfredo/Violetta),0,-20.02,11,0.0,0.0,96.775
Elizete Cardoso,Chega De Sausade,0,-14.645,2,0.0,0.0,52.053999999999995
Patsy Cline,Stop The World And Let Me Off,0,-12.495,9,0.0,0.0,93.618
Joanna Connor,Playing In The Dirt,0,-13.202,7,0.0,0.0,106.719
Saga,Thank You,0,-20.491,2,0.0,0.0,74.811
Jamie Richards,Any Way You Want Me To,0,-7.625,2,0.0,0.0,117.993
Why?,You'll Know Where Your Plane Is... (Part 4),0,-11.905,8,0.0,0.0,119.86399999999999
Steve Chou,Pi Jiu Pao Pao (Beer Bubbles),0,-6.7929999999999975,2,0.0,0.0,96.00399999999999
Righteous Brothers,Little Latin Lupe Lu,1975,-11.47,10,0.0,0.0,135.599
Daddy Yankee,Baila Girl_ Todo Hombre Llorando Por Ti,2003,-7.421,1,0.0,0.0,97.98200000000001
The Cortinas,Youth Club Dance (Demo),0,-9.181000000000001,9,0.0,0.0,202.179
Vangelis,El Greco: Movement III,1998,-20.42,7,0.0,0.0,62.216
