Artist name_x,Title_x,spotify_id,has_lyrics,flesch_ease,gunning_fog,flesch_readability,acousticness,dancability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,isTop100
Deborah Allen,In The Sweet By And By,2s1dMnb74dgHNGwapChXil,1,103.52,5.03,1.3,0.918,0.251,0.223,0,9,0.221,-14.691,1,0.0386,172.446,0.253,0
Miguel Migs,The One,2qWUglsSZRHpZhWIvI1LY3,1,116.86,2.3,-1.8,0.00258,0.809,0.654,0.592,7,0.0364,-8.901,0,0.0473,124.005,0.361,0
Kevin Max,I Saw Three Ships,2L0FG4TAkOohwir1uwpDod,1,107.28,2.87,-0.2,0.904,0.256,0.318,0.000103,1,0.109,-10.213,1,0.0328,75.892,0.38,0
Bloc Party,One More Chance,72YHY9mitp1rLS00YwfCk1,1,116.25,2.36,-1.6,7.45E-05,0.613,0.505,3.22E-05,0,0.0705,-13.478,1,0.031,126.125,0.928,0
Usher,Hey Daddy (Daddy's Home),030OCtLMrljNhp8OWHBWW3,1,105.05,3.51,0.7,0.000176,0.59,0.698,0,11,0.107,-4.262,1,0.0286,95.975,0.352,0
Midge Ure,Four,4k0lKeWJACMwt6iR1Yknh4,1,108.29,2.5,-0.6,0.0275,0.639,0.535,1.20E-05,2,0.194,-11.268,1,0.0304,113.064,0.512,0
Spinal Tap,Big Bottom,3d04l3QbDlZvi8K6nqCm4N,1,106.57,3.06,0.2,0.0762,0.665,0.437,0.0116,0,0.119,-13.059,1,0.0335,113.37,0.737,0
The Smashing Pumpkins,Real Love,6ANYIpXLRmX9nGtePJ0374,1,98.21,4.6,1.3,5.48E-06,0.257,0.946,0.735,2,0.102,-4.662,1,0.0777,153.319,0.0477,0
Patty Griffin,Flaming Red,0KZnv0J5dxDJaKvm3aiUEZ,1,105.45,3.48,0.6,0.135,0.461,0.783,0.0127,8,0.0686,-5.8,1,0.0382,164.339,0.344,0
Rihanna,We Ride,0EIsxWGPSte4cAHZw5aXr4,1,112.39,3.88,-0.1,0.00175,0.394,0.744,0,5,0.308,-5.465,0,0.276,78.696,0.772,0
Beenie Man,Million Gal,4VVSFUZc7OBo7xqEMXYl1z,1,108.29,2.52,-0.6,0.033,0.493,0.954,0,8,0.0763,-3.443,1,0.369,99.077,0.887,0
Mighty Mighty Bosstones,They Came To Boston,7tMe1KDTrcf5SGzRyYwROS,1,103.63,5.2,1.3,0.17,0.449,0.812,0.00766,9,0.329,-9.506,1,0.067,102.848,0.771,0
Sick Of It All,Sanctuary,3TPcpHQ0LWUdP7x2ZIQCzZ,1,98.51,3.64,1.2,4.14E-06,0.337,0.999,0.000247,10,0.115,-2.622,1,0.191,96.107,0.344,0
Heavenly,Smile,1dQBe8sEKhrB1DCun2qKYf,1,115.33,3.35,-1.2,0.804,0.384,0.0313,0.982,7,0.365,-28.949,1,0.0413,59.995,0.135,0
Bukka White,Aberdeen Blues,7E25omG6JvGlMnfkJdzLwP,1,108.4,2.12,-0.6,0.903,0.605,0.183,0.156,8,0.0953,-14.216,1,0.0374,105.182,0.602,0
Gang Of Four,Is It Love,20qKKnW5t3grGDiLqk0fGh,1,104.84,3.77,0.8,0.0196,0.904,0.426,0.178,9,0.218,-14.322,1,0.0799,116.976,0.446,0
Circle Jerks,Group Sex,2azEd7G90dTHCxmNVxtaO5,1,91.27,5.43,1.9,0.0365,0.241,0.933,0.739,11,0.343,-3.516,0,0.0739,162.356,0.792,0
Candlebox,Breathe Me In,1ty6KhxmpXla8oRxmAfGTJ,0,0,0,0,0.0242,0.374,0.611,2.05E-05,1,0.0747,-5.51,0,0.0314,130.119,0.326,0
The Panic Channel,Said You'd Be,0VAxOUCBsiftr3bWtClgQ1,1,125.01,2.83,-2.9,1.68E-05,0.392,0.996,0.237,2,0.305,-2.331,1,0.0838,107.518,0.563,0
Hellsongs,Rock The Night,5TlzOS4kaVnBFlFMUkYSRv,1,116.15,2.4,-1.5,0.933,0.527,0.184,0.011,4,0.124,-12.483,0,0.0329,124.529,0.216,0
Charley Pride,(I'm So) Afraid Of Losing You Again,5drsRsgpbfvKGlhMcb5hKt,1,104.64,4.16,0.9,0.466,0.525,0.354,3.86E-05,4,0.246,-12.332,1,0.0344,109.498,0.495,1
3 Doors Down,Duck And Run,0s8OsDxW96cl290PcsI2mX,1,115.94,2.81,-1.5,0.0149,0.524,0.919,7.05E-05,4,0.131,-5.505,0,0.0436,87.931,0.848,0
Leon Russell,Out In The Woods,1JUiLgTzZBJj5JXXvgnYn1,1,97.3,3.6,1.7,0.179,0.492,0.525,0,9,0.0642,-14.665,1,0.0335,159.952,0.937,0
Information Society,Empty,6BoIM6IY6grY3U08658OQW,1,107.79,2.64,-0.4,0.000209,0.595,0.793,0.826,11,0.233,-8.883,1,0.0962,94.987,0.251,0
Charlie Rich,Cold_ Cold Heart,36FBRlcRqUEdXhw46Dcldt,1,109.85,5.15,1,0.885,0.544,0.371,6.96E-06,0,0.124,-10.558,1,0.026,92.53,0.532,0
Justin Timberlake,Sexy Ladies,5Gq7IN29DbgUO8Ris1TZKl,1,115.13,2.97,-1.2,0.0171,0.896,0.452,0.00782,6,0.0645,-5.637,1,0.258,99.905,0.644,0
Pearl Jam,You Are,7Hd4BJFPRYnF8FRyVhrXJr,1,117.16,2.62,-1.9,0.067,0.609,0.601,0.285,8,0.107,-8.428,1,0.0256,94.884,0.399,0
Jason & The Scorchers,19th Nervous Breakdown,3Czri5lQotbwZY78FH6fFz,1,106.77,3.31,0.1,0.00123,0.297,0.969,0.000305,2,0.168,-4.306,1,0.063,176.365,0.53,0
Del The Funky Homosapien,Why You Wanna Get Funky...,0DiSFnjF8Szv3if2RzOXw4,1,116.35,2.97,-1.6,0.0457,0.824,0.634,0,10,0.0882,-7.939,0,0.333,91.034,0.421,0
Little Milton,Packed Up And Took My Mind,0HZeTdTHok1JhK4Tbrxvjp,1,115.23,2.97,-1.2,0.112,0.6,0.494,0.000467,7,0.14,-11,0,0.0354,141.76,0.815,0
Shai Hulud,We Who Finish Last,5xxfXojVvnScX8aTzVU7L5,1,99.33,4.73,0.9,0.0076,0.327,0.995,0,5,0.902,-3.808,1,0.172,136.241,0.335,0
Daughters,Jones From Indiana,63eub5BCNf1nNDqIIcCmkK,1,88.74,6.2,2.9,1.77E-05,0.239,0.994,0.0533,8,0.367,-4.503,0,0.278,87.497,0.0417,0
Lifehouse,Simon,085lxRZbyXLv8KCkcBkRAw,1,107.38,3.62,-0.3,0.185,0.447,0.676,2.54E-06,8,0.0559,-7.141,0,0.0386,141.862,0.169,0
The Ataris,so long_ astoria,5BmagRD7Thki6O1zZwbxBy,1,89.85,3.79,2.4,0.000674,0.251,0.954,0.000132,6,0.0975,-2.879,1,0.0691,191.059,0.264,0
Redman,Suicide,2YL40WrfGr1HAIcDynhKFi,1,98.11,3.43,1.3,0.078,0.347,0.756,3.73E-06,1,0.719,-12.096,0,0.793,59.544,0.457,0
Chris Brown,Famous Girl,5pozpoN044bG8qio3GPUUz,1,104.94,3.88,0.8,0.0456,0.793,0.81,0,5,0.321,-4.999,0,0.0673,106.004,0.832,0
Y&T,Contagious,2Ckgv6u9fAAkzLLoDQO4hg,1,99.53,3.46,0.8,0.0135,0.516,0.962,6.02E-06,4,0.0895,-3.226,1,0.0554,124.073,0.558,0
The Honeydogs,Kandiyohi,46oPU4GI4RbW0KRl19Ri2O,1,114.93,3.44,-1.1,0.0111,0.593,0.845,0.0613,11,0.177,-6.796,1,0.0295,117.098,0.884,0
Skyforger,In the Underworld,4b9n2UAnQ3xs43lpfknc1Y,1,107.69,2.75,-0.4,5.67E-05,0.258,0.965,0.00926,0,0.353,-4.237,1,0.137,101.703,0.224,0
Extreme,Stop The World,4Vghbo90YLD9BudOpMKW0K,1,109.11,2.21,-0.9,0.0038,0.452,0.724,0.00112,8,0.687,-8.189,1,0.0435,174.594,0.325,1
Natasha Bedingfield,These Words,6QLU1GKy2Zh2mOh2uoJ0TV,1,116.15,2.81,-1.5,0.0322,0.734,0.635,0,5,0.0808,-7.03,1,0.0816,96.99,0.931,1
Dimmu Borgir,Sympozium,3hAnlsiljFCzXP3tGxCota,1,64.07,8.37,6.1,3.03E-06,0.188,0.926,0.946,5,0.118,-2.523,0,0.0598,135.186,0.267,0
Atomship,Whitfield,1LMLAoQxgOyEeegpxmQpve,1,108.5,2.08,-0.7,0.000386,0.34,0.905,0.0278,10,0.124,-5.284,1,0.073,136.002,0.355,0
Jefferson Starship,Stairway To Cleveland,53jGqXa8YCTmJ6O6kODo4z,1,95.67,4.55,2.3,0.0398,0.346,0.956,0.0013,9,0.969,-6.089,1,0.111,189.703,0.603,0
Spongebob Squarepants,Ripped Pants,6jRX28JQ6SoyLj0FqYEqFs,1,113.51,3.44,-0.5,0.101,0.768,0.585,0,0,0.445,-8.331,1,0.119,122.73,0.617,0
Bobby Marchan,It Hurts Me To My Heart,3hyY4mUz5y0iiUAUkG9dIo,1,98.38,9.4,5.4,0.0489,0.532,0.261,0,8,0.061,-13.131,1,0.0381,117.526,0.725,0
Kelly Sweet,We Are One,5Ay8dt7sbClcVPaXfvP2uc,1,109,1.88,-0.9,0.757,0.511,0.41,9.71E-05,11,0.119,-9.569,1,0.0393,139.803,0.234,0
Mindy McCready,Guys Do It All The Time,0uZRJmWi1TH3wrAN7hAbyF,1,114.52,3.27,-0.9,0.0594,0.551,0.794,2.01E-05,0,0.231,-5.995,1,0.0341,165.813,0.587,1
Cece Winans,Mamma's Kitchen,17toD0xlCUdWdn4B47uvr5,1,95.57,4.53,2.3,0.117,0.577,0.384,0,7,0.345,-9.832,1,0.174,170.452,0.657,0
Tam Tam Go!,Better Ways,45VUAwDJhL0QoqQmWu5bTm,1,114.12,3.2,-0.8,0.0318,0.79,0.572,1.21E-05,4,0.111,-8.311,0,0.0324,118.06,0.35,0
Bobbie Gentry,Miss Clara/Azusa Sue,6bB19GmqFj1nfQH2wfvunc,1,115.54,3.13,-1.3,0.819,0.55,0.444,0,7,0.0862,-11.467,1,0.0466,141.288,0.522,0
Everyday Sunday,Comfort Zone,6b2FnukOqS9UbRk9mPNhct,1,115.54,3.11,-1.3,2.41E-05,0.454,0.912,0,1,0.276,-4.84,1,0.0399,97.216,0.64,0
Shania Twain,Two Hearts One Love,7A3VFvZV1R10oosoSjpqrF,1,107.28,3.22,-0.2,0.00278,0.51,0.832,0,9,0.144,-6.407,1,0.0304,113.796,0.519,0
Dala,Alive,1gSIlHC0eGvHs4fJfhqv45,1,115.13,2.8,-1.2,0.356,0.465,0.734,0,10,0.0661,-4.993,1,0.0341,139.961,0.198,0
Rick Ross,Single Again (Remix),3xxmiEjqoSo6BG2ptL6L3o,1,106.47,3.15,0.2,0.0113,0.789,0.56,0,8,0.382,-10.827,0,0.159,111.029,0.622,0
M83,Let Men Burn Stars,3woumOhuHxPEFsmGYqRLgA,0,0,0,0,0.853,0.244,0.583,0.985,9,0.0946,-11.303,0,0.0471,135.178,0.275,0
The Fabulous Thunderbirds,Mathilda,3FLUZPzurV7xl4x1TlQUuQ,1,106.37,3.38,0.2,0.0326,0.517,0.521,0,1,0.0658,-7.754,1,0.0266,115.223,0.783,0
Suicidal Tendencies,Monopoly On Sorrow,2Lb7mXegBW3WJEOict7Q47,1,105.66,3.68,0.5,0.00455,0.388,0.888,7.84E-05,11,0.0975,-6.929,1,0.0745,130.102,0.528,0
Saosin,Bury Your Head (Acoustic),33mPPtaU0lUwRq3dr27xws,1,115.54,2.82,-1.3,0.143,0.46,0.638,0,6,0.112,-3.71,0,0.0304,125.034,0.0995,0
Twila Paris,I'll See You Sunday,1g6OesizjUklb5slzZTLrY,1,116.15,2.4,-1.5,0.216,0.453,0.359,0.000165,3,0.0652,-13.019,1,0.0365,135.475,0.317,0
Usher,Pianolude,6gcWu0UJ5D0N9Z4tHHSd88,1,99.94,2.12,0.6,0.648,0.273,0.282,0.000108,8,0.915,-17.855,1,0.0391,104.199,0.465,0
Mindy McCready,You'll Never Know,2jrtvjMiFkH3W1hZasJCtP,1,103.22,4.33,1.4,0.0204,0.626,0.721,9.87E-06,2,0.214,-7.265,1,0.0439,124.196,0.608,0
Blue October,Blue Skies,0eeBHKbZv2xHmrVjDxL3ve,1,106.87,2.84,0,0.0428,0.651,0.967,0,7,0.223,-6.981,1,0.122,116.978,0.365,0
Uriah Heep,What Should Be Done,7JG5z7EUSdnKN36c1qsX8s,1,105.55,3.24,0.5,0.696,0.39,0.428,3.15E-05,5,0.132,-13.072,1,0.0376,145.236,0.433,0
Martina McBride,Make Me Believe,5UJi5agAvxA4BAeaPuIAYt,1,106.16,3,0.3,0.0313,0.494,0.737,0,6,0.0657,-6.109,1,0.0311,159.583,0.378,0
Unkle Bob,What Do I Know,0a0mwZ8w5VuofottIEH2zi,1,124.61,2.4,-2.7,0.102,0.545,0.536,0.0997,6,0.115,-6.704,0,0.026,124.022,0.179,0
Peter Gallagher,Everytime It Rains,3hukONAI4bak0dFfSpfQ0j,1,108.09,2.56,-0.5,0.797,0.67,0.316,1.23E-05,5,0.115,-10.855,1,0.0305,104.081,0.0593,0
Rickie Lee Jones,Away From The Sky,6T9vuqxqoBLpWocxr3RHGp,1,116.86,2.73,-1.8,0.926,0.31,0.019,0.000359,0,0.0912,-23.92,1,0.0352,88.562,0.116,0
Becoming The Archetype,Ex Nihilo,0Y2HqgvrqHAVIcwx2FGnGo,1,107.99,2.28,-0.5,1.14E-05,0.26,0.991,0.264,8,0.319,-3.356,1,0.14,145.886,0.0779,0
Adam Richman,From The Pain,6Fa9un9Y2HPIsDc3ffDkSL,1,107.38,2.92,-0.3,0.00114,0.597,0.949,0.000703,3,0.123,-3.28,1,0.0404,131.98,0.783,0
Bruisers,Bloodshed,3INad1kh1gSFBZWefa1pda,1,109.11,1.84,-0.9,0.682,0.437,0.916,0.319,5,0.118,-6.627,0,0.0334,92.73,0.611,0
Bebo Norman,Sunday,78poN4nVRxN22RxnDRptT0,1,105.35,3.64,0.6,0.359,0.498,0.554,1.54E-06,5,0.0687,-10.709,1,0.0307,90.187,0.315,0
Bad Religion,Epiphany,7AXcgpdL2oJWnI1BCLLeWI,1,106.97,3.28,0,0.00975,0.601,0.921,0.000474,2,0.0748,-2.985,0,0.0321,112.86,0.478,0
Bobbie Gentry,Reunion,73GsGnNiWy7pbWny8ZWG5G,1,95.98,4.06,2.2,0.373,0.687,0.416,0,0,0.0676,-11.132,1,0.0858,99.632,0.881,0
Pagan Wanderer Lu,The Island etc.,4WBNvKT5pHqwFTqtHcgr73,1,91.17,4.19,1.9,0.8,0.667,0.428,0.133,0,0.0631,-10.758,1,0.0551,170.01,0.463,0
Lara Fabian,Surrender To Me,6exVWorXc8lFp06wZgagKM,1,107.48,2.79,-0.3,0.525,0.427,0.438,0,10,0.118,-8.884,0,0.0311,140.823,0.0636,0
Rise Against,Swing Life Away,6GrrkiCRO3HYdgRpO4eKEL,1,111.78,4.36,0.2,0.544,0.477,0.426,0,6,0.0903,-6.961,1,0.043,184.866,0.789,0
Gal Costa,Wave,6r9q4lc7WOQz76XC5pSLeS,1,98.41,3.7,1.2,0.769,0.681,0.398,0.00243,2,0.781,-13.416,1,0.0946,123.89,0.481,0
Maxi Priest,Caution,7CMQ8XvtiADZMEgOUAH0pl,1,103.93,4.4,1.2,0.00442,0.722,0.578,0.000104,0,0.236,-12.254,1,0.0695,167.679,0.803,0
Buddy Johnson,Did You See Jackie Robinson Hit That Ball?,1JFyl9zjVXLAIxVAjPFdzo,1,100.14,2.65,0.6,0.393,0.664,0.377,0,7,0.0775,-9.459,0,0.0518,73.057,0.78,0
Mobb Deep,Hell On Earth (Front Lines),1RjU7UhRICmdFPKxCucLgq,1,106.47,3.37,0.2,0.275,0.875,0.658,0,0,0.122,-3.641,1,0.359,92.039,0.661,0
Leona Naess,Chase,3Fy67kq8MimKsvTLz6q2KW,1,107.89,2.68,-0.4,0.00902,0.578,0.649,0.00329,11,0.672,-5.495,1,0.0302,93.273,0.409,0
The Chi-Lites,The Coldest Days Of My Life,134M5UpPklk4DfK8epwg1l,1,115.54,2.64,-1.3,0.328,0.244,0.479,1.21E-05,4,0.333,-13.184,1,0.0374,130.488,0.315,0
Fast Eddie,Yo Yo Get Funky,1YqdiE4mpDx0FYP5MWAVOa,1,115.23,3.14,-1.2,0.0144,0.745,0.964,8.96E-05,11,0.649,-3.893,1,0.0811,127.1,0.875,0
Don Francisco,Gotta Tell Somebody,4XDcbI1L6tCMjiv2X39Ixn,1,108.09,2.72,-0.5,0.586,0.404,0.469,0,9,0.0799,-10.905,0,0.0683,101.57,0.315,0
Happy Mondays,Grandbag's Funeral,44rAEoYx2Or6fIKLQo8V7g,1,99.33,2.61,0.9,0.00137,0.644,0.816,0.0266,11,0.0868,-6.92,0,0.0354,114.042,0.77,0
Martina McBride,God's Will,1gnGpGoosJEKQRs5MNoQQw,1,107.28,2.94,-0.2,0.587,0.398,0.332,0,1,0.0846,-9.106,1,0.0317,121.531,0.191,1
Scott Krippayne,I Want To Know You More,3lvKfo4PwO2IfNaf5vF3SO,1,107.08,3.51,-0.1,0.674,0.558,0.305,0,9,0.113,-9.993,1,0.0284,116.014,0.208,0
EPMD,Give The People,3SgmKrDiRBSkuyuwM2dOPd,1,97.09,3.49,1.7,0.154,0.738,0.596,0.000364,1,0.269,-14.78,1,0.46,98.658,0.84,0
Bad Company,Call On Me,2tUydk5Nqat2ZTjarC7eM3,1,106.87,2.89,0,0.786,0.435,0.514,0.0194,5,0.14,-11.711,1,0.0338,115.792,0.504,0
Bobby Vee,Anonymous Phone Call,0ODRxIo2XJeRp9xceiEcsK,1,114.32,3.44,-0.8,0.754,0.447,0.28,0,8,0.345,-12.193,1,0.0357,155.161,0.652,0
The Rolling Stones,Think,3075GFD8j1WFyF1pUGbAuh,1,107.48,2.64,-0.3,0.00507,0.612,0.603,0.134,1,0.18,-12.08,0,0.0438,133.038,0.606,0
Hem,When I Was Drinking,6tSMalTFH31JjIFIXQnhSr,1,115.64,2.6,-1.4,0.871,0.232,0.274,0.0201,4,0.0973,-13.719,1,0.0335,87.212,0.264,0
Kiss,Every Time I Look At You,0ute0e8bY0FmSEIqDfhrBJ,1,105.35,4.17,0.6,0.218,0.521,0.324,0,8,0.0618,-10.979,1,0.0329,144.065,0.257,0
False Prophets,Banana Split Republic,43A1QZFeWISRk3cNLvVhcr,1,95.17,6.11,2.5,0.00057,0.532,0.419,0.0189,6,0.284,-15.801,1,0.403,115.688,0.771,0
Pentangle,The Snows,1HSm7fNCm1XMPCj13Dkrfn,1,101.19,4.96,2.2,0.787,0.657,0.263,0.0486,9,0.124,-15.907,0,0.0305,94.727,0.416,0
Thomas Dolby,Windpower,6d2nhSlRyZjjFGIOpeexDk,1,89.24,3.81,2.7,0.0729,0.7,0.726,1.76E-06,6,0.12,-12.156,0,0.282,127.463,0.148,0
Delirious,God You Are My God,259OtVSvdX3qa657uuk4JR,1,108.4,2.85,-0.6,0.0308,0.418,0.663,0.00197,9,0.111,-10.013,1,0.0399,91.305,0.133,0
The Lord Weird Slough Feg,The Spinward Marches,5ioKjmzBZBKXvwyXtABC1K,0,0,0,0,5.89E-06,0.522,0.697,0.893,1,0.217,-5.054,1,0.0327,125.5,0.648,0
Mr. Sancho,Slow Love,3udkXHuo2yTkr4aAEs2mbV,1,93.37,8.35,5.2,0.0219,0.605,0.759,0,10,0.131,-10.761,0,0.0406,149.897,0.752,0
Pennywise,Yell Out,2wIsv7gKyhG6yT773zDSsV,1,107.48,3.82,-0.3,8.37E-05,0.44,0.952,0,8,0.232,-5.031,1,0.0874,101.181,0.609,0
Jesus Jones,All The Answers,16rfCDqirNz8lQyytORmPi,1,115.23,3,-1.2,3.14E-05,0.541,0.888,0.0215,4,0.126,-12.61,0,0.0391,110.462,0.537,0
The Prodigy,What Evil Lurks,0kTH5PJKul2QMapS2UwArV,1,73.54,2.52,4.6,0.233,0.533,0.982,0.722,10,0.0756,-8.965,0,0.0944,133.054,0.45,0
Connie Smith,Cincinnati Ohio,0ALQjBvuNCz7VFnNxxz7Nb,1,106.97,2.99,0,0.759,0.588,0.551,0,0,0.395,-11.159,1,0.0332,124.805,0.895,0
A Different Breed of Killer,The Cleansing Apparatus,3JK55bMTmPg7wdmzXULNVq,1,89.85,4.79,2.4,0.000869,0.514,0.967,0.329,3,0.247,-5.511,0,0.138,107.507,0.299,0
Little Milton,Little Bluebird,61mHQIz8m7sbJR8rxJPvn4,1,105.55,3.4,0.5,0.134,0.448,0.273,1.52E-06,10,0.107,-15.682,1,0.0404,173.424,0.351,0
Franz Ferdinand,Do You Want To,0vek0LcCbvcMtj0GkXMMJy,1,115.54,2.76,-1.3,0.0783,0.413,0.942,0.000412,0,0.689,-2.871,1,0.0453,123.085,0.759,1
Aswad,Ina Your Rights,21gedu5WdzOt5Q0T7rYnoX,1,97.8,3.36,1.5,0.0236,0.652,0.794,7.19E-06,0,0.856,-7.604,1,0.0769,86.029,0.69,0
Kanye West,School Spirit Skit 2,5MAY7XyW322jMwLDtBQgsZ,1,107.18,3.41,-0.2,0.334,0.716,0.308,0,5,0.215,-12.629,1,0.925,128.412,0.83,0
Muse,The Small Print,6mPJvjjx7pcfZuI57Dh95o,1,108.29,3.28,-0.6,0.000145,0.249,0.965,8.41E-05,2,0.303,-3.783,1,0.076,161.561,0.514,0
Pretty Boy Floyd,Shut Up,1VOwHRtpnTeH0nv27lPdCP,1,98.41,3.62,1.2,0.00047,0.517,0.847,0.423,2,0.253,-9.572,0,0.0386,132.042,0.704,0
L.A. Guns,Wanted Dead Or Alive,2adyvQY1cjFhLGn4ljimkj,1,105.86,3.12,0.4,1.52E-05,0.175,0.778,0.0205,7,0.347,-6.293,1,0.0341,148.829,0.154,0
The Shangri-Las,Out in the Streets,2nCMkTfSIjCSN7OjdQK1AC,1,115.33,2.72,-1.2,0.641,0.453,0.446,0,6,0.106,-10.185,0,0.0326,70.612,0.48,0
MxPx,You Found Me,1yhAwdRaBcFvgZnbLERWoc,1,108.09,3.21,-0.5,0.000883,0.252,0.943,2.31E-06,11,0.351,-4.612,0,0.0487,203.768,0.786,0
Johnny Winter,Shed So Many Tears,5xONgtp5UssXjyoXUQSZkb,1,106.67,3.16,0.1,0.798,0.645,0.341,0.000623,2,0.13,-13.056,1,0.0313,112.604,0.859,0
Call To Preserve,Hope For The Fallen,0OtbVcvufF1DGOwVYrpBCT,1,107.38,3.5,-0.3,0.00014,0.287,0.997,0.00496,5,0.363,-1.56,0,0.295,157.255,0.301,0
Commander Cody And His Lost Planet Airmen,Too Much Fun,0dYcfwrkmGAgw9DftlNVYN,1,105.76,3.68,0.5,0.335,0.582,0.701,0.00354,6,0.771,-12.049,0,0.0645,107.433,0.889,0
deadboy & the Elephantmen,No Rainbow,2SuP8ND8PpO7OtV45WFIOZ,1,108.09,2.24,-0.5,0.697,0.469,0.12,0.231,6,0.102,-10.161,1,0.0431,159.556,0.353,0
Tha Alkaholiks,Only When I'm Drunk,2XEDvwzY9TymhYPqi2y0GL,1,105.35,3.5,0.6,0.198,0.8,0.667,0,11,0.368,-7.888,0,0.335,104.044,0.709,0
Moist,Far Beyond The Endless,3Fggvy6dxaWiuMjTEvW0mm,1,99.33,3.52,0.9,0.0136,0.841,0.869,0.721,7,0.0332,-10.148,1,0.0799,131.983,0.334,0
Akon,Lonely,5QnM8r0kqFdM84k18aFE2V,1,114.83,2.92,-1,0.351,0.632,0.533,0,5,0.236,-7.873,0,0.0338,90.064,0.595,1
Johnny Cash,Hank & Joe and Me,7xoQ5LFlLam4MXkFx4hzUE,1,114.52,3.29,-0.9,0.843,0.677,0.338,3.50E-06,1,0.103,-10.209,1,0.0367,75.974,0.624,0
The Sensational Alex Harvey Band,Framed,3lXaxgCwCesn9ESDJEjJM7,1,114.42,3.79,-0.9,0.324,0.443,0.525,0.00695,0,0.264,-10.965,1,0.0758,104.463,0.659,0
Since The Flood,Guardian Angel,6bE5l08gqDgnz5DapK5VeP,1,102,4.84,1.9,9.91E-05,0.177,0.981,6.25E-05,1,0.098,-2.099,1,0.0981,177.136,0.442,0
Aerosmith,Same Old Song And Dance,2ATTIE0sKIXysApJPlR3sB,1,95.77,5.09,2.2,0.0672,0.565,0.628,0.000181,9,0.39,-10.368,1,0.033,133.194,0.706,0
Bon Jovi,The Distance,58gjJAthsStlkYJS05dET9,1,96.38,4.38,2,0.00177,0.46,0.756,3.53E-06,7,0.0931,-5.474,1,0.0339,89.048,0.441,0
Beenie Man,Cross The Bridge,4tnF5EOkOVdCgmfFn8IcgS,1,104.74,3.56,0.9,0.36,0.715,0.525,0,4,0.13,-11.243,0,0.55,122.888,0.838,0
FFH,You And Only You,5PeNUiHFZJ3GHajrPtSM2A,1,108.7,3.45,-0.8,0.00553,0.619,0.79,2.15E-05,3,0.119,-5.252,1,0.0283,116.46,0.578,0
Hanoi Rocks,Mental Beat,2KYDFu1fLBV1meaoPRifv5,1,105.86,3.12,0.4,6.21E-05,0.332,0.778,0.644,2,0.354,-11.806,1,0.0407,144.311,0.763,0
Max Stalling,Scars and Souvenirs Intro,1s2bPX4MqRp2VLumQvoxoo,1,93.95,4.84,2.9,0.885,0.572,0.406,0,4,0.97,-10.069,0,0.196,129.443,0.688,0
Grandmaster Flash,The King,7hBC48dyXRZnqARJ73FILg,1,105.35,3.82,0.6,0.109,0.838,0.421,0,7,0.175,-17.054,1,0.334,93.901,0.728,0
Ayo,These Days,7aMI3W4ZCeTe6Ehw17SCAr,1,105.55,3.72,0.5,0.399,0.743,0.671,8.57E-06,11,0.0932,-3.948,1,0.239,191.97,0.83,0
The Who,Slip Kid,5u4ux8qOKS4fZiCoA0LcG9,1,107.18,3.87,-0.2,0.343,0.616,0.639,3.86E-06,0,0.232,-8.124,1,0.0638,151.772,0.914,0
The Fray,She Is,5Re8AyLirdL9F5VeLI8JzN,1,95.27,4.38,2.4,0.0058,0.495,0.824,0,7,0.219,-3.474,0,0.0357,138.988,0.469,0
The Jam,Bricks And Mortar,05zMBBrA6nfNKgIHr39Qag,1,106.26,4.04,0.3,0.00066,0.369,0.853,7.21E-05,1,0.0556,-9.671,1,0.0423,144.645,0.619,0
KRS-One,Freestyle Ministry (server Verbals),1xOsVLI1Fp6TQcyXFpDb7M,1,86.71,6.25,3.7,0.125,0.89,0.842,0,1,0.262,-3.177,1,0.308,94.664,0.865,0
Call To Preserve,Open your Eyes,53ss1LxdMraJfubdTQWMAE,1,106.77,2.98,0.1,3.35E-05,0.247,0.995,0.00033,4,0.116,-1.936,1,0.36,86.404,0.173,0
Cut Copy,Unforgettable Season,4FNTkYnZxw8So7mSmkUZIa,1,117.06,2.47,-1.9,0.0375,0.336,0.972,0.718,10,0.262,-2.418,1,0.202,130.03,0.435,0
Memphis Minnie,My Butcher Man,57Kf9NECEcPqGEzVkeFDoE,1,102,4.64,1.9,0.985,0.704,0.094,1.18E-05,8,0.128,-18.275,1,0.115,121.362,0.541,0
The Four Pennies,Juliet,1NjBL7D1wDPZeQNHsmgLWx,1,107.58,3.32,-0.3,0.783,0.285,0.135,0,8,0.0838,-19.452,1,0.0342,130.366,0.244,0
Nick Cave & The Bad Seeds,Where Do We Go Now But Nowhere,343r2F9UXsAF93K4aztKMt,1,105.25,4.19,0.7,0.82,0.545,0.154,0.679,7,0.0995,-19.318,0,0.0389,121.485,0.152,0
Leon Russell,Hummingbird,02UYBPv5ig1e7yZzEYP4G8,1,106.57,3.64,0.2,0.206,0.395,0.294,0.000454,2,0.273,-12.325,0,0.0386,173.442,0.621,0
Jimmie Davis,It Makes No Difference,2iyhuR7wntsUHfIUjQNWX9,1,102.71,4.36,1.6,0.847,0.66,0.308,0.562,7,0.0727,-14.571,1,0.0309,150.167,0.808,0
